Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Serbia,SRB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.325568562125375,0.337133935553412,0.217849395764762,0.0682404149817899,0.25745379983232,1.67727187212014,0.603940966226487,0.437886278277362,0.376240825517239,0.370604258975307,0.507791189750878,0.518342699021044,0.421333914014353,0.488086409024367,0.309952722097168,0.628366703602784,0.957415553153046,1.15901269154861,0.969601006743705,0.85699832506548,0.395516264690373,0.279282737684307,0.379270077131284,0.479318211079736,0.419362467667782,..
Serbia,SRB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.581647573917607,0.466260802196355,0.289795202197999,0.179631599072018,0.28948239457218,2.3759901321855,1.48256686300471,0.721421429013575,0.60154226666487,1.75329373696685,1.24397109939466,1.51347977726471,1.55033924128843,2.82506714557654,1.2805455322899,2.53074187460863,3.22872493899873,2.70756325076236,2.00843137267774,1.75026370418317,1.24558944294998,1.06088724195817,1.33172889603233,1.3928362012076,1.21305966214174,..
Seychelles,SYC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Seychelles,SYC,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Seychelles,SYC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Seychelles,SYC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124123297601482,0.111514883489116,0.109511997042222,0.101569572121529,0.101996080122268,0.119075541250423,0.111417504053404,0.0886297433275837,0.0821548448915888,0.0744368313225605,0.106839697099831,0.100866292800059,0.104835241291068,0.118386036614189,0.0655728027193934,0.0908518526418116,0.102807711699111,0.108712512697539,0.178453829896096,0.160955511130466,0.146953929815619,0.149746757868909,0.164339362435248,0.129367901114447,0.126515447555782,0.102871431009384,0.103523120419375,0.126550177578867,0.124116569609426,0.0858814104362134,..
Sierra Leone,SLE,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Sierra Leone,SLE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,..,..,..,..,..,..,..,..,..,..,2.42857943824879,3.02760931982491,2.70102620937575,1.69741277737865,3.03701404182006,2.76108278286195,2.02739943076311,2.43356445026576,1.66555348913904,1.26969782479358,1.47709769713285,1.40940572487136,1.56472519152187,2.69345702240886,3.10587874284667,3.85474666006476,5.90784139187567,3.5941036207687,2.24492800733436,3.72382090746848,4.76319097994012,3.56608088436242,4.47703593598848,1.98965621051156,1.67625558063119,0,0.0421853261757432,0.11660470569855,0.00388527005360354,0,0,0,0,0,0.00235106348045713,0.00626475483313652,1.02927800114177,1.24159007391115,0.591933334060784,0.500636878351812,0.788592224147613,1.23520859525108,1.00830203912058,0.185586816745279,0.279602312358174,0.757071864079742,2.79625473758566,3.64604903367402,1.04039715207233,7.23266959394642,..
Sierra Leone,SLE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Sierra Leone,SLE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,7.84917180601349,7.76128599993749,7.49333979799834,8.18385743463883,9.27055349103442,10.7763851764468,10.2263304245526,15.2782684589815,11.2944494533524,8.85956768786476,10.487424377935,9.02758744816533,10.5386663275881,10.2812536441303,9.30024741909563,9.60840408889976,22.0276769933405,14.2930288717378,10.0048911515716,12.5137848163904,19.7972836043264,15.6144440324383,18.3516089663028,11.78351386413,11.3606934999714,15.8876053629262,14.6082170584916,16.2134698206409,21.6619843718647,13.3682577273919,14.2566872840341,8.05230834078655,8.43552501883507,12.8767888259446,11.1023236747706,9.80855180496458,9.42718135769988,12.2555158364467,11.6115795673074,12.2691742274913,10.5288661120674,10.9868018757656,9.75696944303964,7.18539999823482,8.02771244029613,10.5713602399971,14.6736445334843,14.8875046056118,8.20565176107881,13.2058135460821,..
